id,depth,datetime,Rrs_412,Rrs_443,Rrs_490,Rrs_510,Rrs_555,Rrs_670,chla
1300,3.22000002861023,2003-06-08 19:50:00,0.00176200270652771,0.00185400247573853,0.00199400261044502,0.00210200250148773,0.00209200009703636,0.000342000275850296,1.1525000333786
1319,3.69250011444092,2003-06-12 15:11:00,0.000863999128341675,0.00115400180220604,0.0015140026807785,0.00182599946856499,0.00237800180912018,0.000851999968290329,14.3062496185303
1325,2.875,2003-06-13 15:05:00,0.00115400180220604,0.00162399932742119,0.00214800238609314,0.00197600200772285,0.00155600160360336,0.000121999531984329,0.642499983310699
1326,3.07500004768372,2003-06-13 17:11:00,0.000665999948978424,0.00134000182151794,0.00193800032138824,0.00188400223851204,0.00148200243711472,6.20000064373016e-05,0.540000021457672
1377,5.31799983978271,2003-10-14 16:04:00,0.00184400007128716,0.0021120011806488,0.00329400226473808,0.00346200168132782,0.00357599928975105,0.000252000987529755,0.593999981880188
1465,3.02500009536743,2004-06-09 17:03:00,0.000272002071142197,0.000878002494573593,0.00165000185370445,0.00186200067400932,0.00212199985980988,0.00041000172495842,1.50999999046326
1466,2.625,2004-06-09 18:57:00,0.000212002545595169,0.000897999852895737,0.00157799944281578,0.00174600258469582,0.00194800272583961,0.000355999916791916,1.38499999046326
1479,3.3199999332428,2004-06-12 13:50:00,0.00127600133419037,0.00174999982118607,0.0021979995071888,0.00192800164222717,0.00137400254607201,8.40015709400177e-05,0.829999983310699
1480,3.17499995231628,2004-06-12 15:58:00,0.00138800218701363,0.00185799971222878,0.00233799964189529,0.001995999366045,0.00138800218701363,0.000124000012874603,0.185000002384186
1487,3.125,2004-06-15 17:08:00,0.00666199997067451,0.00572400167584419,0.00488400086760521,0.00446800142526627,0.00343000143766403,0.000817999243736267,0.507499992847443
1502,3.32500004768372,2004-06-17 14:57:00,0.00327400118112564,0.00322800129652023,0.00317800045013428,0.00296000018715858,0.00231200084090233,0.000454999506473541,0.644999980926514
1552,4.46500015258789,2004-09-23 18:50:00,0.000164000317454338,0.00119800120592117,0.00271200016140938,0.00316400080919266,0.00363200157880783,0.00066399946808815,0.407499998807907
1556,4.46500015258789,2004-10-07 15:08:00,0.0013820007443428,0.00216000154614449,0.00357599928975105,0.00401199981570244,0.00439999997615814,0.000676002353429794,0.497500002384186
1695,3.8199999332428,2005-06-20 15:33:00,0.00190000236034393,0.00230599939823151,0.00267999991774559,0.00263400003314018,0.00220200046896935,0.000362001359462738,0.892499983310699
1696,3.66499996185303,2005-06-20 19:34:00,0.00172600150108337,0.00233400240540504,0.00262200087308884,0.00226199999451637,0.00160200148820877,0.000153999775648117,0.25
1701,3.47000002861023,2005-06-21 15:35:00,0.00248200073838234,0.00250799953937531,0.00285600125789642,0.00281599909067154,0.00261000171303749,0.000498000532388687,1.03750002384186
1702,3.71499991416931,2005-06-21 19:44:00,0.00241800025105476,0.00241599977016449,0.00260800123214722,0.00249199941754341,0.00235199928283691,0.000460002571344376,0.925000011920929
1734,2.97499990463257,2005-08-18 18:11:00,0.00108199939131737,0.00142800062894821,0.00169200077652931,0.0018559992313385,0.00196200236678123,0.000190000981092453,3.37249994277954
1738,0,2005-08-30 17:30:00,0.00420200079679489,0.00361200049519539,0.0033860020339489,0.0033240020275116,0.00372400134801865,0.000446999445557594,3.97000002861023
1748,3.17499995231628,2005-10-28 15:24:00,0.00618600100278854,0.0049780011177063,0.00346400216221809,0.00344600155949593,0.00266600027680397,0.000506002455949783,1.9724999666214
1829,4.23000001907349,2006-04-12 18:45:00,0.00200800225138664,0.00232800096273422,0.00307400152087212,0.00328600034117699,0.00353400036692619,0.000862002372741699,0.901666641235352
1830,4.003333568573,2006-04-19 16:38:00,0.000394001603126526,0.00141200050711632,0.00306800007820129,0.00364800170063972,0.00448400154709816,0.00117200240492821,0.704999983310699
1836,4.32999992370605,2006-05-24 15:05:00,0.00155400112271309,0.0015220008790493,0.00166400149464607,0.00179599970579147,0.00202200189232826,0.000746000558137894,1.37166666984558
1837,0,2006-05-24 17:05:00,0.000553999096155167,0.000890001654624939,0.00122800096869469,0.00152400135993958,0.00214600190520287,0.000574000179767609,1.5900000333786
1840,4.6933331489563,2006-06-12 16:24:00,0.00454200059175491,0.00327800214290619,0.00244800001382828,0.00227200239896774,0.00216000154614449,0.000394001603126526,5.48999977111816
1879,3.27500009536743,2006-06-28 14:19:00,0.00178800150752068,0.00187800079584122,0.00234000012278557,0.00217800214886665,0.00185200199484825,0.000212002545595169,0.740000009536743
1889,3.86999988555908,2006-06-29 16:31:00,0.00228400155901909,0.00228000059723854,0.00225799903273582,0.00222799926996231,0.00204399973154068,0.000523999333381653,1.12750005722046
1890,3.81500005722046,2006-06-29 18:14:00,0.00215800106525421,0.00223800167441368,0.00235800072550774,0.00239799916744232,0.00237400084733963,0.000665999948978424,1.48249995708466
1891,3.61500000953674,2006-06-29 20:02:00,0.0027879998087883,0.00283199921250343,0.00294800102710724,0.00291800126433372,0.00298000127077103,0.000771999359130859,1.89750003814697
1925,3.3199999332428,2006-07-08 14:43:00,0.00343400239944458,0.00343200191855431,0.0037040002644062,0.00355600193142891,0.00335400179028511,0.000587999820709229,0.694999992847443
1961,4.69000005722046,2006-10-16 16:31:00,0.000844001770019531,0.00157200172543526,0.00309799984097481,0.00372999906539917,0.00340799987316132,0.000528000295162201,1.24000000953674
201,5.55000019073486,1998-03-05 18:25:00,0.00466600060462952,0.00485600158572197,0.0049000009894371,0.0051640011370182,0.00447200238704681,0.00109999999403954,0.200000002980232
2031,5.82000017166138,2007-04-20 14:51:00,0.00293000042438507,0.00343200191855431,0.00451800227165222,0.00482200086116791,0.00495599955320358,0.000940002501010895,0.566666662693024
2034,4.53749990463257,2007-05-10 15:14:00,0.000395001843571663,0.00148000195622444,0.00345399975776672,0.00426600128412247,0.00551199913024902,0.00142399966716766,0.209999993443489
204,0,1998-05-12 18:00:00,0.0018640011548996,0.00275000184774399,0.00428000092506409,0.00473200157284737,0.00555400177836418,0.00151599943637848,0.670000016689301
2077,2.97499990463257,2007-06-20 14:54:00,0.00222799926996231,0.00262999907135963,0.00303399935364723,0.00266800075769424,0.00192400068044662,0.000220000743865967,0.379999995231628
2078,3.26999998092651,2007-06-20 16:48:00,0.00214600190520287,0.00253000110387802,0.00301400199532509,0.00263800099492073,0.00187199935317039,0.000204000622034073,0.392500013113022
2079,3.47000002861023,2007-06-20 18:45:00,0.00159800052642822,0.00190800055861473,0.00237200036644936,0.00224200263619423,0.00180800259113312,0.000238001346588135,0.259999990463257
2086,3.22499990463257,2007-06-21 15:29:00,0.00630000233650208,0.00538799911737442,0.00452800095081329,0.00401400029659271,0.00291800126433372,0.000718001276254654,0.740000009536743
2087,3.3199999332428,2007-06-21 16:43:00,0.00769000127911568,0.00651000067591667,0.00534399971365929,0.00462200120091438,0.00335200130939484,0.000918000936508179,0.517499983310699
211,4.76000022888184,1998-06-02 19:49:00,0.00221600010991096,0.00217400118708611,0.00252600014209747,0.00231999903917313,0.00219400227069855,0.000366002321243286,0.330000013113022
2143,1.77999997138977,2007-08-06 15:56:00,0.00183000043034554,0.00248600170016289,0.00307000055909157,0.00293600186705589,0.00241399928927422,0.000312000513076782,0.509999990463257
2145,1.69000005722046,2007-08-07 17:53:00,0.00297600030899048,0.00344600155949593,0.00380400195717812,0.00321999937295914,0.00267799943685532,0.000429999083280563,0.5
2147,2.27999997138977,2007-08-10 15:13:00,0.00238000229001045,0.00259000062942505,0.00296400114893913,0.00258399918675423,0.00185000151395798,0.000204000622034073,0.615000009536743
2151,1.38999998569489,2007-08-14 18:03:00,0.00343200191855431,0.00399000197649002,0.00380400195717812,0.003175999969244,0.0021199993789196,0.000386001542210579,0.370000004768372
2152,1.49000000953674,2007-08-16 15:37:00,0.00145000219345093,0.00193599984049797,0.00238600000739098,0.00228800252079964,0.00177000090479851,0.000240001827478409,0.740000009536743
2160,1.49000000953674,2007-08-20 18:06:00,0.00214800238609314,0.00209400057792664,0.00261200219392776,0.00240200012922287,0.00169400125741959,0.000268001109361649,0.455000013113022
2201,0,2007-10-09 18:10:00,0.000380000099539757,0.00129799917340279,0.00295400246977806,0.00324000045657158,0.00351399928331375,0.000414002686738968,3.24000000953674
2202,2.84333324432373,2007-10-09 19:11:00,0.00280000269412994,0.00349000096321106,0.00484400242567062,0.00519200041890144,0.00510400161147118,0.00104400143027306,0.95333331823349
2284,2.88000011444092,2008-05-13 16:45:00,0.00178100168704987,0.00196600146591663,0.00210500136017799,0.00212100148200989,0.00236999988555908,0.00115800090134144,6.15999984741211
2293,2.88000011444092,2008-05-14 21:20:00,0.000436000525951385,0.00147200003266335,0.00226800143718719,0.0021979995071888,0.00170199945569038,7.50012695789337e-05,0.970000028610229
2366,3.22000002861023,2008-06-24 18:53:00,0.00208999961614609,0.00183800235390663,0.00164199993014336,0.00157000124454498,0.00159000232815742,0.000140000134706497,1.33500003814697
241,5.55000019073486,1998-06-15 14:43:00,0.00298600271344185,0.00321200117468834,0.00321400165557861,0.00240400061011314,0.00137599930167198,0.000126000493764877,0.180000007152557
242,5.34999990463257,1998-06-15 17:50:00,0.00265800207853317,0.00303200259804726,0.00309599936008453,0.00228600203990936,0.00124200060963631,7.30007886886597e-05,0.0900000035762787
2476,0,2008-09-30 19:15:00,0.00409800186753273,0.00382800027728081,0.0041080005466938,0.00424199923872948,0.0041780024766922,0.000886000692844391,0.653330028057098
2479,3.3199999332428,2008-10-18 20:51:00,0.0013280026614666,0.00125100091099739,0.0012500025331974,0.0013820007443428,0.00131000205874443,0.000642001628875732,1.45000004768372
2692,0,2009-08-10 20:20:00,0.00105400010943413,0.000968001782894135,0.000973999500274658,0.00125399976968765,0.00213000178337097,0.000417999923229218,5
2696,4.11499977111816,2009-08-11 21:41:00,0.000719999894499779,0.00136600062251091,0.00181600078940392,0.00209400057792664,0.00255800038576126,0.000868000090122223,3.41750001907349
274,0,1998-07-07 17:50:00,0.00134200230240822,0.00129600241780281,0.00142399966716766,0.00164800137281418,0.00216400250792503,9.19997692108154e-05,21.2800006866455
2826,4.53749990463257,2010-04-07 16:18:00,0.0105600021779537,0.00893000140786171,0.00814599916338921,0.00821800157427788,0.00751800090074539,0.00186000019311905,0.292499989271164
2830,4.78499984741211,2010-05-11 17:08:00,0.000764001160860062,0.000943999737501144,0.00138000026345253,0.00160600244998932,0.00175400078296661,0.000367999076843262,1.0974999666214
284,2.77500009536743,1998-08-17 17:30:00,0.00485200062394142,0.00406600162386894,0.00359000265598297,0.00344600155949593,0.00356800109148026,0.000571999698877335,3.01250004768372
2867,3.61500000953674,2010-06-08 18:43:00,0.00397200137376785,0.00415600091218948,0.00390600040555,0.00341400131583214,0.00248600170016289,0.000585999339818954,0.545000016689301
2885,3.26999998092651,2010-06-10 18:16:00,0.00131599977612495,0.00174600258469582,0.00222400203347206,0.00220800191164017,0.00187800079584122,0.000288002192974091,0.597500026226044
2886,3.3199999332428,2010-06-10 20:33:00,0.000992000102996826,0.00142600014805794,0.00187000259757042,0.00196800008416176,0.00192800164222717,0.00029199942946434,1.05499994754791
2887,3.26999998092651,2010-06-10 22:06:00,0.000822000205516815,0.00125399976968765,0.00182599946856499,0.00200600177049637,0.00197400152683258,0.00033000111579895,0.910000026226044
2905,3.76500010490417,2010-06-16 17:54:00,0.00223200023174286,0.00261000171303749,0.00274199992418289,0.00244399905204773,0.00162200257182121,0.000204000622034073,0.324999988079071
2906,3.5699999332428,2010-06-16 20:36:00,0.00327800214290619,0.00338999927043915,0.00340200215578079,0.00295400246977806,0.00208000093698502,0.000359000638127327,0.302500009536743
2915,3.51999998092651,2010-06-18 17:00:00,0.000862002372741699,0.00137400254607201,0.00165800005197525,0.00176800042390823,0.00160600244998932,0.000310000032186508,0.747500002384186
2916,3.51999998092651,2010-06-18 21:37:00,0.000415999442338943,0.00113600119948387,0.00162000209093094,0.00172800198197365,0.00149600207805634,7.80001282691956e-05,1.41750001907349
2938,7.34000015258789,2010-08-08 17:19:00,0.00270600244402885,0.00327200070023537,0.00403400138020515,0.00362600013613701,0.00266199931502342,0.000180002301931381,0.555000007152557
2947,8.43000030517578,2010-08-14 19:03:00,0.00437600165605545,0.00520600005984306,0.00620200112462044,0.00573199987411499,0.0045120008289814,0.000585999339818954,1.36000001430511
2950,5.84999990463257,2010-08-15 17:34:00,0.0043020024895668,0.00504999980330467,0.00613199919462204,0.00553400069475174,0.00417600199580193,0.000500001013278961,0.5
2961,6.25,2010-08-23 18:48:00,0.000180002301931381,0.00098000094294548,0.00192800164222717,0.00207399949431419,0.00201600044965744,0.000183999538421631,0.790000021457672
2965,5.94999980926514,2010-08-27 21:23:00,0.00251000002026558,0.00254400074481964,0.0026560015976429,0.00247200205922127,0.00201800093054771,0.000332001596689224,0.579999983310699
3016,4.96000003814697,2010-09-17 21:20:00,0.000924002379179001,0.00124600157141685,0.00217600166797638,0.00221199914813042,0.00249399989843369,0.000460002571344376,0.920000016689301
3017,3.61999988555908,2010-09-17 22:31:00,0.000849999487400055,0.00122600048780441,0.00223200023174286,0.00233400240540504,0.00252199918031693,0.000450000166893005,1.05999994277954
3021,4.46000003814697,2010-09-18 21:20:00,0.00181199982762337,0.00221000239253044,0.00250200182199478,0.00244399905204773,0.001995999366045,0.000339999794960022,0.569999992847443
3032,4.96000003814697,2010-09-22 20:49:00,0.00469199940562248,0.00402599945664406,0.00357000157237053,0.00341600179672241,0.00300600007176399,0.000801000744104385,1.49000000953674
3034,5.75,2010-09-23 17:43:00,0.00157400220632553,0.00181199982762337,0.00205600261688232,0.00262999907135963,0.00253000110387802,0.000610001385211945,2.54999995231628
324,5.55000019073486,1998-11-06 15:54:00,0.00182600133121014,0.00209200009703636,0.00215600058436394,0.0020270012319088,0.00141699984669685,0.000382000580430031,0.370000004768372
325,5.05999994277954,1998-11-06 16:55:00,0.00180600211024284,0.00186600163578987,0.00186200067400932,0.00185000151395798,0.00129400193691254,0.000236000865697861,0.476669996976852
395,5.34999990463257,1999-02-15 15:05:00,0.00267100147902966,0.00363299995660782,0.00481000170111656,0.00566999986767769,0.0055529996752739,0.00175200030207634,0.170000001788139
401,4.76000022888184,1999-05-05 17:07:00,0.000814002007246017,0.00150600075721741,0.00279800221323967,0.00364400073885918,0.00507799908518791,0.00169000029563904,64.4100036621094
413,4.80000019073486,1999-05-31 16:18:00,0.000555999577045441,0.00096600130200386,0.00132600218057632,0.00162000209093094,0.00208400189876556,0.00033000111579895,22.1660003662109
426,4.96000003814697,1999-06-13 17:38:00,0.00487400218844414,0.00444000214338303,0.0040540024638176,0.00349600240588188,0.00283199921250343,0.000498000532388687,0.330000013113022
448,5.34999990463257,1999-06-16 15:15:00,0.0025940015912056,0.00293999910354614,0.00306399911642075,0.00245600193738937,0.00144600123167038,0.000174000859260559,0.310000002384186
449,4.8600001335144,1999-06-16 19:02:00,0.00234400108456612,0.00278400257229805,0.00289599969983101,0.00240800157189369,0.00143000110983849,0.000150002539157867,0.389999985694885
455,4.00600004196167,1999-06-17 16:18:00,0.00606900081038475,0.00487500056624413,0.00417600199580193,0.00400000065565109,0.00504900142550468,0.00185500085353851,20.4699993133545
477,4.3600001335144,1999-06-20 15:03:00,0.00178200006484985,0.0020500011742115,0.00247799977660179,0.00216599926352501,0.00151000171899796,8.60020518302917e-05,0.360000014305115
486,0,1999-06-21 14:55:00,0.000810001045465469,0.0010480023920536,0.00141000002622604,0.0016699992120266,0.00281799957156181,0.000326000154018402,11.5200004577637
487,5.55000019073486,1999-06-21 16:32:00,0.00177000090479851,0.00221600010991096,0.00250200182199478,0.00225799903273582,0.00160600244998932,0.000144001096487045,0.400000005960464
488,5.34999990463257,1999-06-21 18:11:00,0.00194400176405907,0.00216799974441528,0.00247599929571152,0.0022439993917942,0.00170800089836121,0.000242002308368683,0.360000014305115
498,5.34999990463257,1999-06-22 15:10:00,0.00322199985384941,0.00312400236725807,0.0031300000846386,0.00280199944972992,0.00234200060367584,0.00035800039768219,0.5
499,5.26000022888184,1999-06-22 16:23:00,0.00384199991822243,0.00357400253415108,0.00345199927687645,0.00310200080275536,0.00249800086021423,0.000378001481294632,0.490000009536743
500,4.46000003814697,1999-06-22 17:39:00,0.00346799939870834,0.00315600261092186,0.00317000225186348,0.00289200246334076,0.0024619996547699,0.000348001718521118,0.529999971389771
509,5.15999984741211,1999-06-23 14:31:00,0.00192400068044662,0.00202200189232826,0.00205400213599205,0.00202400237321854,0.0016460008919239,0.000272002071142197,0.449999988079071
510,4.76000022888184,1999-06-23 17:52:00,0.00146400183439255,0.00175600126385689,0.00177000090479851,0.00177999958395958,0.00143600255250931,0.000199999660253525,0.370000004768372
511,4.15999984741211,1999-06-23 19:06:00,0.00149800255894661,0.00184600055217743,0.0020500011742115,0.00201600044965744,0.00171000137925148,0.000293999910354614,0.519999980926514
520,5.65000009536743,1999-06-24 15:44:00,0.00141200050711632,0.00149000063538551,0.00140000134706497,0.00133400037884712,0.00112000107765198,8.70022922754288e-05,0.730000019073486
527,7.92999982833862,1999-06-30 19:05:00,0.00100200064480305,0.0012580007314682,0.00179800018668175,0.00196200236678123,0.00177400186657906,0.00033000111579895,0.509999990463257
534,5.25,1999-07-13 19:39:00,0.00282600149512291,0.00262000039219856,0.00330400094389915,0.00323200225830078,0.00304000079631805,0.00035100057721138,0.740000009536743
656,4.48750019073486,2000-05-12 15:39:00,0.00180400162935257,0.00250200182199478,0.00314600020647049,0.0035880021750927,0.00421399995684624,0.00114000216126442,1.32124996185303
685,3.07500004768372,2000-06-13 13:59:00,0.00276200100779533,0.00318000093102455,0.00341999903321266,0.00298600271344185,0.00208799913525581,0.000245999544858932,0.704999983310699
686,3.01999998092651,2000-06-13 17:35:00,0.0027180016040802,0.00293800234794617,0.00294400006532669,0.00250599905848503,0.00161600112915039,0.000167999416589737,0.300000011920929
725,3.11999988555908,2000-06-18 15:50:00,0.00152400135993958,0.00215400010347366,0.00269600003957748,0.00242999941110611,0.00171799957752228,0.000174000859260559,0.384999990463257
726,3.36999988555908,2000-06-18 18:37:00,0.0016460008919239,0.00222200155258179,0.00267000123858452,0.00236999988555908,0.00162800028920174,0.000140000134706497,0.555000007152557
737,2.875,2000-06-20 14:21:00,0.00248800218105316,0.00287000089883804,0.00310400128364563,0.00272000208497047,0.00191600248217583,0.000180002301931381,0.280000001192093
738,2.92499995231628,2000-06-20 19:21:00,0.00215199962258339,0.00261200219392776,0.00294800102710724,0.00268200039863586,0.00193000212311745,0.000245999544858932,0.28999999165535
750,3.51999998092651,2000-06-22 15:00:00,0.00335600227117538,0.00320000201463699,0.00324800238013268,0.00328199937939644,0.00303599983453751,0.000810001045465469,1.04499995708466
751,3.125,2000-06-22 17:27:00,0.00332799926400185,0.00306599959731102,0.00293600186705589,0.00286200270056725,0.0025780014693737,0.000690001994371414,0.889999985694885
752,3.02500009536743,2000-06-22 19:41:00,0.00456200167536736,0.00399200245738029,0.00341400131583214,0.00329799950122833,0.002725999802351,0.000708002597093582,0.490000009536743
768,3.125,2000-06-24 15:21:00,0.000167999416589737,0.000569999217987061,0.00121800228953362,0.0013820007443428,0.00159000232815742,0.00011800229549408,0.920000016689301
769,3.17000007629395,2000-06-24 17:55:00,0.000490002334117889,0.000878002494573593,0.00146600231528282,0.00158600136637688,0.001715999096632,0.000169999897480011,0.915000021457672
789,4.82000017166138,2000-07-24 14:54:00,0.00360000133514404,0.00311600044369698,0.00302800163626671,0.00307800248265266,0.00326000154018402,0.00074400007724762,0.846000015735626
808,0,2000-09-12 17:40:00,0.00548399984836578,0.00481400266289711,0.00488600134849548,0.00520000234246254,0.00599399954080582,0.00161600112915039,10.8199996948242
817,2.92499995231628,2000-10-13 18:39:00,0.00698399916291237,0.00482000038027763,0.00332999974489212,0.00293600186705589,0.00236600264906883,0.000500001013278961,2.23250007629395
