id,depth,datetime,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chla
1254,3.125,2003-04-18 17:30:00,0.00138000026345253,0.00154000148177147,0.00204199925065041,0.00213200226426125,0.00174200162291527,0.00150800123810768,0.00129000097513199,0.000178001821041107,7.00019299983978e-05,8.99992883205414e-05,0.405000001192093
1266,3.125,2003-04-20 14:47:00,0.00151000171899796,0.00127400085330009,0.00168599933385849,0.00171400234103203,0.00189400091767311,0.00193200260400772,0.00186800211668015,0.000539999455213547,0.000401999801397324,0.000456001609563828,4.32999992370605
1267,3.32500004768372,2003-04-20 16:09:00,0.000940002501010895,0.000849999487400055,0.00123599916696548,0.0013360008597374,0.00171400234103203,0.00185200199484825,0.00184600055217743,0.000580001622438431,0.000426001846790314,0.000509999692440033,8.00500011444092
1269,3.17499995231628,2003-04-20 18:51:00,0.00102400034666061,0.00136199966073036,0.00207199901342392,0.00228000059723854,0.00268200039863586,0.00273200124502182,0.00247599929571152,0.000522002577781677,0.000360000878572464,0.000350002199411392,0.574999988079071
1357,0,2003-08-12 18:25:00,0.000548001378774643,0.000800002366304398,0.00149800255894661,0.00177200138568878,0.0025160014629364,0.00256600230932236,0.00242600217461586,0.000390000641345978,0.000228002667427063,0.000236000865697861,5.03999996185303
1362,4.59666681289673,2003-09-03 14:59:00,0.00149400159716606,0.00122800096869469,0.00129400193691254,0.00121600180864334,0.00157799944281578,0.0016000010073185,0.00153400003910065,0.000234000384807587,0.000112000852823257,0.000215999782085419,6.57000017166138
1364,3.125,2003-09-09 16:06:00,0.000226002186536789,0.00135000050067902,0.00241399928927422,0.00290400162339211,0.00337399914860725,0.00326000154018402,0.00298799946904182,0.000638000667095184,0.000506002455949783,0.000528000295162201,0.682500004768372
1376,0,2003-10-14 14:40:00,0.00201399996876717,0.00195600092411041,0.00219400227069855,0.00231000036001205,0.00257600098848343,0.00243600085377693,0.00228200107812881,0.000274002552032471,0.000212002545595169,0.000176001340150833,1.27999997138977
1377,5.31799983978271,2003-10-14 16:04:00,0.0018020011484623,0.0025239996612072,0.00309599936008453,0.00356400012969971,0.00400600209832191,0.00382599979639053,0.00365000218153,0.000466000288724899,0.00037200003862381,0.000364001840353012,0.593999981880188
1408,3.22499990463257,2003-10-31 19:46:00,0.00102600082755089,0.00111600011587143,0.00174600258469582,0.0015919990837574,0.00176000222563744,0.00156000256538391,0.00150400027632713,0.000412002205848694,0.000470001250505447,0.000528000295162201,1.26750004291534
1439,3.3199999332428,2004-02-29 18:10:00,0.00391000136733055,0.00329400226473808,0.00372400134801865,0.00341600179672241,0.00261599943041801,0.00231000036001205,0.00206400081515312,0.000488001853227615,0.000394001603126526,0.000369999557733536,0.560000002384186
1446,0,2004-05-17 17:30:00,0.000575000420212746,0.00128600001335144,0.00242000073194504,0.00295400246977806,0.00448999926447868,0.00481599941849709,0.00456999987363815,0.00177799910306931,0.00136400014162064,0.00126000121235847,0.75
1464,3.26999998092651,2004-06-09 15:16:00,0.000835999846458435,0.00115200132131577,0.0017319992184639,0.00184400007128716,0.00211400166153908,0.00209400057792664,0.00191200152039528,0.000452000647783279,0.000342000275850296,0.000346001237630844,0.615000009536743
1465,3.02500009536743,2004-06-09 17:03:00,0.000952001661062241,0.00116800144314766,0.00174799934029579,0.0018559992313385,0.00238800048828125,0.00249600037932396,0.00238800048828125,0.000741999596357346,0.000552002340555191,0.000548001378774643,1.50999999046326
1466,2.625,2004-06-09 18:57:00,0.000920001417398453,0.00112200155854225,0.00168599933385849,0.00172600150108337,0.00201600044965744,0.00205999985337257,0.00192800164222717,0.000520002096891403,0.000383999198675156,0.000422000885009766,1.38499999046326
1467,2.875,2004-06-09 20:22:00,0.000824000686407089,0.000978000462055206,0.00150400027632713,0.0015220008790493,0.0017939992249012,0.00182599946856499,0.00170000270009041,0.000460002571344376,0.000326000154018402,0.000376001000404358,1.28999996185303
1479,3.3199999332428,2004-06-12 13:50:00,0.00195800140500069,0.0021979995071888,0.00250000134110451,0.0024619996547699,0.00187600031495094,0.0016620010137558,0.00148399919271469,0.000290002673864365,0.000188000500202179,0.000196002423763275,0.829999983310699
1480,3.17499995231628,2004-06-12 15:58:00,0.00222000107169151,0.00232600048184395,0.00260400027036667,0.00256400182843208,0.00196800008416176,0.00171400234103203,0.00152600184082985,0.000307999551296234,0.000206001102924347,0.000213999301195145,0.185000002384186
1497,3.125,2004-06-16 16:39:00,0.000187000259757042,0.000615999102592468,0.00127600133419037,0.00147200003266335,0.00225799903273582,0.00235199928283691,0.00218600034713745,0.00041000172495842,0.000288002192974091,0.000352002680301666,1.70500004291534
1502,3.32500004768372,2004-06-17 14:57:00,0.00261799991130829,0.00242000073194504,0.00263400003314018,0.00253000110387802,0.00229600071907043,0.00209800153970718,0.00186600163578987,0.000367999076843262,0.000298000872135162,0.000328000634908676,0.644999980926514
1508,3.47000002861023,2004-06-18 14:42:00,0.000832002609968185,0.00117200240492821,0.00169800221920013,0.00178200006484985,0.00185000151395798,0.00177200138568878,0.00156199932098389,0.000196002423763275,0.000110000371932983,0.00011800229549408,0.479999989271164
1556,4.46500015258789,2004-10-07 15:08:00,0.00296800211071968,0.0031139999628067,0.00347200036048889,0.0035880021750927,0.00399800017476082,0.00388799980282784,0.00357599928975105,0.00098000094294548,0.00074400007724762,0.000690001994371414,0.497500002384186
1599,3.47499990463257,2004-11-09 16:27:00,0.00877100229263306,0.00683800131082535,0.00672200135886669,0.00627700053155422,0.00622300058603287,0.00600800104439259,0.00557900220155716,0.00208800099790096,0.0016270000487566,0.00162800028920174,1
1701,3.47000002861023,2005-06-21 15:35:00,0.00247000157833099,0.0025940015912056,0.00293800234794617,0.0028659999370575,0.00297800078988075,0.00283399969339371,0.00261799991130829,0.00062200054526329,0.000544000416994095,0.000544000416994095,1.03750002384186
1702,3.71499991416931,2005-06-21 19:44:00,0.0020579993724823,0.0020500011742115,0.00238000229001045,0.00234800204634666,0.00247400254011154,0.00228600203990936,0.00208000093698502,0.000491999089717865,0.000417999923229218,0.000440001487731934,0.925000011920929
1720,4.16499996185303,2005-06-29 18:45:00,0.000971999019384384,0.00116400048136711,0.00140200182795525,0.00157999992370605,0.00222400203347206,0.00229800119996071,0.00221199914813042,0.000603999942541122,0.000369999557733536,0.000422000885009766,2.0237500667572
1728,3.66750001907349,2005-07-28 15:23:00,0.000486001372337341,0.00074400007724762,0.00120799988508224,0.00137799978256226,0.00196399912238121,0.00211800262331963,0.00200200080871582,0.000507999211549759,0.000307999551296234,0.000337999314069748,6.06500005722046
1734,2.97499990463257,2005-08-18 18:11:00,0.00139199942350388,0.00139600038528442,0.0016620010137558,0.00165200233459473,0.00193200260400772,0.00193200260400772,0.00177999958395958,0.000378001481294632,0.000250000506639481,0.00037200003862381,3.37249994277954
1744,3.49499988555908,2005-10-11 15:52:00,0.000971999019384384,0.00139199942350388,0.00216400250792503,0.00229600071907043,0.00272000208497047,0.00264200195670128,0.0025160014629364,0.000638000667095184,0.00047600269317627,0.000466000288724899,0.778750002384186
1748,3.17499995231628,2005-10-28 15:24:00,0.00379600189626217,0.00311200134456158,0.00288400053977966,0.00261599943041801,0.00238600000739098,0.00219900161027908,0.00188000127673149,0.000244000926613808,0.000289000570774078,0.000364001840353012,1.9724999666214
1762,2.97000002861023,2005-11-12 15:33:00,0.00165599957108498,0.00216400250792503,0.00304999947547913,0.00329400226473808,0.00422400236129761,0.00427000224590302,0.00397799909114838,0.00149400159716606,0.00113600119948387,0.00106000155210495,0.189999997615814
1768,3.32500004768372,2005-11-13 18:57:00,0.00203600153326988,0.002190001308918,0.00233400240540504,0.00216799974441528,0.00196399912238121,0.00171200186014175,0.00157000124454498,0.000102002173662186,0.000369999557733536,0.000364001840353012,1.00750005245209
1829,4.23000001907349,2006-04-12 18:45:00,0.000574000179767609,0.00121600180864334,0.00207000225782394,0.00240400061011314,0.00318000093102455,0.00328600034117699,0.0031139999628067,0.00106200203299522,0.000830002129077911,0.000789999961853027,0.901666641235352
1830,4.003333568573,2006-04-19 16:38:00,0.00115000084042549,0.00205400213599205,0.00327600166201591,0.00371599942445755,0.00499000027775764,0.00522600114345551,0.00499200075864792,0.00207599997520447,0.0016539990901947,0.00157200172543526,0.704999983310699
1832,4.42999982833862,2006-05-09 16:57:00,0.00141800194978714,0.00190800055861473,0.00255800038576126,0.00273400172591209,0.00381400063633919,0.00406200066208839,0.00393000245094299,0.00223400071263313,0.0017939992249012,0.00172600150108337,1.22000002861023
1841,0,2006-06-14 17:55:00,0.000163000077009201,0.000314000993967056,0.000479999929666519,0.000486001372337341,0.000916000455617905,0.00102800130844116,0.00103200227022171,0.000172000378370285,4.39994037151337e-05,0.000144001096487045,4.03999996185303
1889,3.86999988555908,2006-06-29 16:31:00,0.00140400230884552,0.00132800079882145,0.00159800052642822,0.00165100023150444,0.00186000019311905,0.00171900168061256,0.00163600035011768,0.000384999439120293,0.000419000163674355,0.000453000888228416,1.12750005722046
1925,3.3199999332428,2006-07-08 14:43:00,0.0019260011613369,0.0025160014629364,0.00303800031542778,0.00312799960374832,0.00329599902033806,0.00301799923181534,0.00276800245046616,0.000496000051498413,0.000442001968622208,0.000426001846790314,0.694999992847443
1930,4.99333333969116,2006-07-19 14:55:00,0.00224599987268448,0.00291800126433372,0.00373199954628944,0.00381200015544891,0.00442999973893166,0.00451000034809113,0.00423400104045868,0.00231200084090233,0.00214600190520287,0.0021819993853569,1.86833333969116
1936,3.47000002861023,2006-08-03 19:31:00,0.000890001654624939,0.00138000026345253,0.00197400152683258,0.00225000083446503,0.00275599956512451,0.002640001475811,0.00249199941754341,0.000298000872135162,0.000164002180099487,0.000162001699209213,1.11749994754791
1938,0,2006-08-08 18:50:00,9.19997692108154e-05,0.000608000904321671,0.00127800181508064,0.00149800255894661,0.0025239996612072,0.00262000039219856,0.0025239996612072,0.000512000173330307,0.000228002667427063,0.0002640001475811,5.46999979019165
1951,0,2006-09-06 17:30:00,0.000415999442338943,0.000786002725362778,0.00135400146245956,0.00167600065469742,0.00262000039219856,0.00276999920606613,0.00267400220036507,0.000617999583482742,0.000404000282287598,0.000461999326944351,2.97000002861023
1960,0,2006-10-05 18:10:00,0.0010560005903244,0.0011960007250309,0.00160200148820877,0.00166800245642662,0.00215600058436394,0.00220200046896935,0.00209800153970718,0.000569999217987061,0.000447999686002731,0.000534001737833023,2.36999988555908
1961,4.69000005722046,2006-10-16 16:31:00,0.00146200135350227,0.0016539990901947,0.00199000164866447,0.00201199948787689,0.00239000096917152,0.00242200121283531,0.00233400240540504,0.000948000699281693,0.000725999474525452,0.000741999596357346,1.24000000953674
1991,3.71499991416931,2006-11-06 19:50:00,0.00527800247073174,0.00367600098252296,0.00318000093102455,0.0025320015847683,0.00187000259757042,0.00163200125098228,0.00151200219988823,0.000280000269412994,0.000250000506639481,0.00039999932050705,0.875
2034,4.53749990463257,2007-05-10 15:14:00,0.00125600025057793,0.00233400240540504,0.00366400182247162,0.00434400141239166,0.00598800182342529,0.00631799921393394,0.00602800026535988,0.00235600024461746,0.0018559992313385,0.00175200030207634,0.209999993443489
2077,2.97499990463257,2007-06-20 14:54:00,0.00253400206565857,0.00281799957156181,0.00325800105929375,0.00322600081562996,0.00256400182843208,0.00226199999451637,0.00199200212955475,0.000355999916791916,0.000266000628471375,0.000266000628471375,0.379999995231628
2078,3.26999998092651,2007-06-20 16:48:00,0.00246800109744072,0.00279800221323967,0.00324800238013268,0.00323200225830078,0.00258200243115425,0.00227200239896774,0.00201600044965744,0.000383999198675156,0.000270001590251923,0.000268001109361649,0.392500013113022
2079,3.47000002861023,2007-06-20 18:45:00,0.00185400247573853,0.00218000262975693,0.00260400027036667,0.0027180016040802,0.00239400193095207,0.00216000154614449,0.00192200019955635,0.000376001000404358,0.00029199942946434,0.000290002673864365,0.259999990463257
2085,3.32500004768372,2007-06-21 13:47:00,0.00459999963641167,0.00384600088000298,0.00374200195074081,0.00319600105285645,0.00239799916744232,0.0019799992442131,0.00177600234746933,0.000304002314805984,0.000178001821041107,0.00030200183391571,0.522499978542328
2131,2.92499995231628,2007-06-29 18:57:00,0.00326799973845482,0.00402000173926353,0.00505800172686577,0.00535999983549118,0.00537800043821335,0.00497600063681602,0.00450000166893005,0.000996001064777374,0.000750001519918442,0.000760000199079514,0.634999990463257
2134,0,2007-07-03 19:35:00,0.00027799978852272,0.000725999474525452,0.00143999978899956,0.00169400125741959,0.00284600257873535,0.00296400114893913,0.00279400125145912,0.000530000776052475,0.000318001955747604,0.000206001102924347,3.66000008583069
2143,1.77999997138977,2007-08-06 15:56:00,0.00117800012230873,0.00157799944281578,0.00201199948787689,0.00209200009703636,0.00181400030851364,0.00149800255894661,0.0014059990644455,0.000212002545595169,0.000144001096487045,0.000208001583814621,0.509999990463257
2147,2.27999997138977,2007-08-10 15:13:00,0.00267799943685532,0.00282000005245209,0.00301999971270561,0.00300199910998344,0.0023920014500618,0.00208799913525581,0.00183800235390663,0.000320002436637878,0.000228002667427063,0.000261999666690826,0.615000009536743
2148,1.87999999523163,2007-08-11 18:34:00,0.00269800052046776,0.00275599956512451,0.00320800021290779,0.0032540000975132,0.0029820017516613,0.0026560015976429,0.00240800157189369,0.000392001122236252,0.000284001231193542,0.00034400075674057,0.805000007152557
2151,1.38999998569489,2007-08-14 18:03:00,0.00388599932193756,0.0038520023226738,0.00405000150203705,0.00388400256633759,0.00278599932789803,0.00232800096273422,0.00205400213599205,0.000392001122236252,0.000320002436637878,0.000321999192237854,0.370000004768372
2152,1.49000000953674,2007-08-16 15:37:00,0.00165599957108498,0.0018020011484623,0.00226400047540665,0.00233799964189529,0.00213799998164177,0.001910001039505,0.00170800089836121,0.00037200003862381,0.000250000506639481,0.000314000993967056,0.740000009536743
2160,1.49000000953674,2007-08-20 18:06:00,0.00255800038576126,0.00231999903917313,0.00256799906492233,0.00242400169372559,0.00207399949431419,0.00182799994945526,0.00163200125098228,0.000337999314069748,0.000282000750303268,0.000298000872135162,0.455000013113022
2165,2.1800000667572,2007-08-21 20:20:00,0.001715999096632,0.00171000137925148,0.00195800140500069,0.00200800225138664,0.00199799984693527,0.00178800150752068,0.0015840008854866,0.00033000111579895,0.000199999660253525,0.000250000506639481,0.699999988079071
2184,1.0900000333786,2007-08-27 18:13:00,0.00118400156497955,0.0015919990837574,0.00195400044322014,0.00203600153326988,0.00242000073194504,0.00246600061655045,0.00243199989199638,0.00148800015449524,0.0013120025396347,0.00152800232172012,6.00500011444092
2201,0,2007-10-09 18:10:00,0.000810001045465469,0.00101200118660927,0.00129400193691254,0.00161400064826012,0.0025320015847683,0.00262400135397911,0.00269000232219696,0.000615999102592468,0.000392001122236252,0.000466000288724899,3.24000000953674
2202,2.84333324432373,2007-10-09 19:11:00,0.00363600254058838,0.00375600159168243,0.00422200188040733,0.00473400205373764,0.00549400225281715,0.00535200163722038,0.00509200245141983,0.00140000134706497,0.00101600214838982,0.000986002385616302,0.95333331823349
2238,4.11499977111816,2007-11-06 19:04:00,0.00585399940609932,0.00468200072646141,0.00462200120091438,0.00364800170063972,0.00264599919319153,0.00227800011634827,0.00208600237965584,0.000532001256942749,0.000353999435901642,0.000463999807834625,0.774999976158142
2261,3.81500005722046,2007-11-10 14:41:00,0.00331000238656998,0.00305400043725967,0.00318600237369537,0.00283399969339371,0.00227599963545799,0.00208400189876556,0.00187000259757042,0.00030200183391571,0.000388000160455704,0.000378001481294632,0.680000007152557
2262,3.91499996185303,2007-11-10 16:31:00,0.00220600143074989,0.00218600034713745,0.00268400087952614,0.00281599909067154,0.00274600088596344,0.00238600000739098,0.00221000239253044,0.000364001840353012,0.000406000763177872,0.000420000404119492,0.887499988079071
2278,4.53749990463257,2008-05-07 14:55:00,0.00078200176358223,0.00121600180864334,0.00165800005197525,0.00181600078940392,0.00261000171303749,0.00283800065517426,0.00279200077056885,0.00181400030851364,0.00151200219988823,0.00147400051355362,0.713750004768372
2283,6.34499979019165,2008-05-13 14:45:00,0.00113800168037415,0.00137000158429146,0.00150400027632713,0.00143799930810928,0.00152000039815903,0.00155200064182281,0.00155000016093254,0.000282000750303268,7.80001282691956e-05,0.000114001333713531,9.86499977111816
2284,2.88000011444092,2008-05-13 16:45:00,0.00134000182151794,0.00132600218057632,0.00147200003266335,0.00132999941706657,0.00136400014162064,0.00134000182151794,0.00126799941062927,0.000307999551296234,0.000134002417325974,0.000128000974655151,6.15999984741211
2291,2.88000011444092,2008-05-14 15:15:00,0.00249000266194344,0.00299200043082237,0.00334800034761429,0.0032460018992424,0.00222000107169151,0.00187000259757042,0.00163800269365311,0.00030599907040596,0.000162001699209213,0.000142000615596771,0.185000002384186
2292,2.97000002861023,2008-05-14 18:45:00,0.00243600085377693,0.00279400125145912,0.00316200032830238,0.00307200103998184,0.00244000181555748,0.00213399901986122,0.00188600271940231,0.000352002680301666,0.000218000262975693,0.000208001583814621,0.699999988079071
2302,2.77666664123535,2008-06-02 15:26:00,0.00580799952149391,0.00467799976468086,0.00426200032234192,0.00376600027084351,0.00364600121974945,0.00355200096964836,0.00332200154662132,0.00171400234103203,0.00135200098156929,0.00133800134062767,1.08500003814697
2348,3.52500009536743,2008-06-21 14:21:00,0.00321000069379807,0.00318799912929535,0.0032540000975132,0.00294800102710724,0.00228400155901909,0.0018480010330677,0.00156199932098389,4.90006059408188e-05,8.40015709400177e-05,7.59996473789215e-05,0.252499997615814
2349,3.42000007629395,2008-06-21 16:08:00,0.00295799970626831,0.0029119998216629,0.00296000018715858,0.00267999991774559,0.00200200080871582,0.0015919990837574,0.00138800218701363,4.20026481151581e-05,0.000102002173662186,0.000119999051094055,0.392500013113022
2384,0,2008-07-02 18:50:00,0.00227399915456772,0.00290800258517265,0.00327000021934509,0.00309000164270401,0.00366200134158134,0.0038360022008419,0.00376600027084351,0.00186000019311905,0.0015919990837574,0.00159800052642822,2.28999996185303
2410,0,2008-07-30 17:45:00,0.00112400203943253,0.00137000158429146,0.00157000124454498,0.00153400003910065,0.00218000262975693,0.00226600095629692,0.00234200060367584,0.00108000263571739,0.000975999981164932,0.00121200084686279,8.66666984558105
2415,3.5699999332428,2008-07-31 18:07:00,0.00579800084233284,0.00561999902129173,0.00548600032925606,0.00510600209236145,0.00303599983453751,0.00241800025105476,0.00210800021886826,0.000274002552032471,0.000270001590251923,0.000272002071142197,0.125
2452,1.5900000333786,2008-08-15 15:45:00,0.00340200215578079,0.00323200225830078,0.00332000106573105,0.00325199961662292,0.00263400003314018,0.00221600010991096,0.00196800008416176,0.000119999051094055,4.0002167224884e-05,7.80001282691956e-05,0.540000021457672
2454,1.77999997138977,2008-08-16 15:57:00,0.00220200046896935,0.00247599929571152,0.002920001745224,0.00303399935364723,0.00296600162982941,0.0025780014693737,0.00240200012922287,0.000293999910354614,0.000206001102924347,0.000224001705646515,0.444999992847443
2456,2.48000001907349,2008-08-17 14:40:00,0.002445999532938,0.00282000005245209,0.0029899999499321,0.00300800055265427,0.00299600139260292,0.00278599932789803,0.00256999954581261,0.000569999217987061,0.000436000525951385,0.00047600269317627,0.720000028610229
2471,4.63749980926514,2008-09-16 15:27:00,0.00035800039768219,0.000792000442743301,0.0010560005903244,0.00140400230884552,0.00220600143074989,0.00233400240540504,0.00223600119352341,0.000568002462387085,0.000339999794960022,0.00031600147485733,0.778750002384186
2476,0,2008-09-30 19:15:00,0.00810199975967407,0.00674000009894371,0.00624800100922585,0.0057159997522831,0.0057700015604496,0.0055060014128685,0.00518400222063065,0.0014520026743412,0.00118200108408928,0.00105199962854385,0.653330028057098
2508,3.61999988555908,2008-11-06 17:13:00,0.00240600109100342,0.00182599946856499,0.00181600078940392,0.00132200121879578,0.0013820007443428,0.00131599977612495,0.0012580007314682,0.000328000634908676,0.000318001955747604,0.000442001968622208,3.14249992370605
2554,3.86999988555908,2008-11-12 19:37:00,0.00943800061941147,0.00665600225329399,0.00520399957895279,0.00426600128412247,0.00260400027036667,0.00213799998164177,0.00188799947500229,0.000190000981092453,0.000342000275850296,0.000488001853227615,0.767499983310699
2558,4.06500005722046,2008-11-13 15:09:00,0.00120200216770172,0.00107000023126602,0.00139399990439415,0.00148000195622444,0.00200999900698662,0.0020579993724823,0.00193599984049797,0.000571999698877335,0.00038200244307518,0.000388000160455704,0.912500023841858
2559,4.71250009536743,2009-04-20 15:49:00,0.00181199982762337,0.00263400003314018,0.0035180002450943,0.00400800257921219,0.0050319992005825,0.00520600005984306,0.00489199906587601,0.00182200223207474,0.0013820007443428,0.00130200013518333,0.230000004172325
2561,4.58750009536743,2009-05-05 16:11:00,0.00146600231528282,0.00217200070619583,0.00257600098848343,0.00306800007820129,0.00411999970674515,0.00426400080323219,0.00401400029659271,0.00175800174474716,0.0013980008661747,0.00131399929523468,1.00499999523163
2563,0,2009-05-12 18:30:00,0.000895999372005463,0.00207800045609474,0.00314600020647049,0.00377200171351433,0.00501799955964088,0.00521799921989441,0.00497400015592575,0.00168200209736824,0.00126000121235847,0.00117599964141846,0.243330001831055
2636,3.8199999332428,2009-06-16 17:28:00,0.00035800039768219,0.000847999006509781,0.00110600143671036,0.00121800228953362,0.00147400051355362,0.00138400122523308,0.00129200145602226,0.000188000500202179,6.50007277727127e-05,6.60009682178497e-05,0.492500007152557
2660,0,2009-06-23 18:05:00,0.000431999564170837,0.000630002468824387,0.000978000462055206,0.00104999914765358,0.00152800232172012,0.00163200125098228,0.00164199993014336,0.00047600269317627,0.000258002430200577,0.000284001231193542,5.74666976928711
2666,4.83500003814697,2009-07-08 15:18:00,0.000493999570608139,0.000638000667095184,0.000711999833583832,0.000679999589920044,0.00105400010943413,0.00109799951314926,0.00110600143671036,0.000310000032186508,0.000213999301195145,0.000206001102924347,2.71250009536743
2668,0,2009-07-09 19:30:00,0.00243600085377693,0.00260400027036667,0.00286200270056725,0.0027180016040802,0.00338000059127808,0.00350200012326241,0.00335400179028511,0.00154799968004227,0.00135000050067902,0.00139199942350388,5.81666994094849
2677,3.27500009536743,2009-07-28 18:29:00,0.00415199995040894,0.00466199964284897,0.00562800094485283,0.00565399974584579,0.00542400032281876,0.00489000231027603,0.00462800264358521,0.00101200118660927,0.000973999500274658,0.000964000821113586,0.389999985694885
2695,4.21500015258789,2009-08-11 17:53:00,0.00236400216817856,0.00243600085377693,0.00252000242471695,0.00245600193738937,0.00242000073194504,0.00220200046896935,0.00206400081515312,0.000280000269412994,0.000222001224756241,0.000212002545595169,0.407499998807907
2716,2.07999992370605,2009-08-24 17:55:00,0.000798001885414124,0.00106799975037575,0.00135000050067902,0.00148399919271469,0.00172600150108337,0.00160400196909904,0.00154599919915199,4.80003654956818e-05,4.59998846054077e-05,6.40004873275757e-05,0.665000021457672
2732,4.58750009536743,2009-09-24 15:59:00,0.00265800207853317,0.00203000009059906,0.00196000188589096,0.00179599970579147,0.00182400271296501,0.00197000056505203,0.00194999948143959,0.000658001750707626,0.000426001846790314,0.000603999942541122,5.0625
2740,2.875,2009-10-16 15:13:00,0.00112200155854225,0.000286001712083817,0.000429999083280563,0.000766001641750336,0.00106599926948547,0.00102400034666061,0.000956002622842789,0.000250000506639481,0.000132001936435699,0.000151999294757843,0.762499988079071
2743,0,2009-10-29 15:05:00,0.000614002346992493,0.000879999250173569,0.00193000212311745,0.00244200229644775,0.00355800241231918,0.00357000157237053,0.00335400179028511,0.00070200115442276,0.000568002462387085,0.000525999814271927,1.76999998092651
2764,3.32500004768372,2009-11-05 15:17:00,0.000822000205516815,0.000752002000808716,0.00104200094938278,0.00111600011587143,0.00121800228953362,0.00120799988508224,0.00106200203299522,0.000121999531984329,0.000190000981092453,0.000290002673864365,1.24500000476837
2766,3.61500000953674,2009-11-05 20:25:00,0.00146999955177307,0.000764001160860062,0.000904001295566559,0.00103599950671196,0.00115000084042549,0.00111000239849091,0.000948000699281693,0.000176001340150833,0.000186000019311905,0.000261999666690826,1.23249995708466
2806,5.15500020980835,2009-11-11 14:12:00,0.00141000002622604,0.00128399953246117,0.0015840008854866,0.00157400220632553,0.00149400159716606,0.00142600014805794,0.0013980008661747,0.000215999782085419,0.000240001827478409,0.00030599907040596,0.620000004768372
2816,3.67000007629395,2009-11-13 17:00:00,0.00164199993014336,0.000798001885414124,0.000911999493837357,0.00104000046849251,0.00133800134062767,0.00125399976968765,0.00112999975681305,0.000197999179363251,0.000156000256538391,0.00011800229549408,0.754999995231628
2824,4.58750009536743,2010-03-12 15:12:00,0.00256600230932236,0.00279000028967857,0.00346000120043755,0.0041080005466938,0.0047679990530014,0.00475000217556953,0.00456400215625763,0.00166400149464607,0.00127400085330009,0.00120000168681145,0.247500002384186
2826,4.53749990463257,2010-04-07 16:18:00,0.0038600005209446,0.00420800223946571,0.00468800216913223,0.0051020011305809,0.005646001547575,0.00552000105381012,0.00515200197696686,0.00157200172543526,0.00132600218057632,0.0011880025267601,0.292499989271164
2836,2.875,2010-06-03 14:51:00,0.000334002077579498,0.000679999589920044,0.000918000936508179,0.00108399987220764,0.00170000270009041,0.00191600248217583,0.00194600224494934,0.000786002725362778,0.000509999692440033,0.000578001141548157,4.24749994277954
